id,name,description,image,pool_id,draft_class_id,created_at,updated_at
2122,Renata Soliz,"First Appearance:
-

Publisher:
HarperCollins",https://www.superherodb.com/pictures2/portraits/10/100/1151.jpg,12,,2020-08-13 02:40:39.204612,2020-08-13 02:40:39.204612
2123,Rhino,"First Appearance:
Amazing Spider-Man #41

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/15.jpg,12,,2020-08-13 02:40:40.190173,2020-08-13 02:40:40.190173
2124,Rick Flag,"First Appearance:
Brave and the Bold #25 (September 1959)

Publisher:
DC Comics",https://www.superherodb.com/pictures2/portraits/10/100/1352.jpg,12,,2020-08-13 02:40:40.466894,2020-08-13 02:40:40.466894
2125,Riddler,"First Appearance:
Detective Comics #140 (1948)

Publisher:
DC Comics",https://www.superherodb.com/pictures2/portraits/10/100/768.jpg,12,,2020-08-13 02:40:41.158056,2020-08-13 02:40:41.158056
2126,Rip Hunter,"First Appearance:
Showcase #20

Publisher:
DC Comics",https://www.superherodb.com/pictures2/portraits/10/100/10543.jpg,12,,2020-08-13 02:40:41.387997,2020-08-13 02:40:41.387997
2127,Ripcord,"First Appearance:
-

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/1291.jpg,12,,2020-08-13 02:40:42.074941,2020-08-13 02:40:42.074941
2128,Robin,"First Appearance:
Detective Comics #38 (April, 1940)

Publisher:
Batman II",https://www.superherodb.com/pictures2/portraits/10/100/850.jpg,12,,2020-08-13 02:40:42.794369,2020-08-13 02:40:42.794369
2129,Robin II,"First Appearance:
Detective Comics #524

Publisher:
Red Hood",https://www.superherodb.com/pictures2/portraits/10/100/849.jpg,12,,2020-08-13 02:40:43.39953,2020-08-13 02:40:43.39953
2130,Robin III,"First Appearance:
Batman #436 (August, 1989)

Publisher:
Red Robin",https://www.superherodb.com/pictures2/portraits/10/100/769.jpg,12,,2020-08-13 02:40:44.125408,2020-08-13 02:40:44.125408
2131,Robin V,"First Appearance:
Batman: Son of the Demon

Publisher:
DC Comics",https://www.superherodb.com/pictures2/portraits/10/100/1473.jpg,12,,2020-08-13 02:40:44.784043,2020-08-13 02:40:44.784043
2133,Rocket Raccoon,"First Appearance:
Marvel Preview #7 (June, 1976)

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/10010.jpg,12,,2020-08-13 02:40:45.686465,2020-08-13 02:40:45.686465
2134,Rogue,"First Appearance:
Avengers Annual #10 (1981)

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/831.jpg,12,,2020-08-13 02:40:45.935316,2020-08-13 02:40:45.935316
2135,Ronin,"First Appearance:
-

Publisher:
Goliath",https://www.superherodb.com/pictures2/portraits/10/100/1202.jpg,12,,2020-08-13 02:40:46.197387,2020-08-13 02:40:46.197387
2136,Rorschach,"First Appearance:
Watchmen #1 (September, 1986)

Publisher:
DC Comics",https://www.superherodb.com/pictures2/portraits/10/100/771.jpg,12,,2020-08-13 02:40:46.883705,2020-08-13 02:40:46.883705
2137,Sabretooth,"First Appearance:
Iron Fist #14 (August, 1977)

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/17.jpg,12,,2020-08-13 02:40:47.120202,2020-08-13 02:40:47.120202
2138,Sage,"First Appearance:
X-MEN Vol. 1 #132

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/117.jpg,12,,2020-08-13 02:40:47.806381,2020-08-13 02:40:47.806381
2139,Sandman,"First Appearance:
Amazing Spider-Man #4 (September, 1963)

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/621.jpg,12,,2020-08-13 02:40:48.097728,2020-08-13 02:40:48.097728
2140,Sasquatch,"First Appearance:
-

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/863.jpg,12,,2020-08-13 02:40:48.727164,2020-08-13 02:40:48.727164
2141,Sauron,"First Appearance:
-

Publisher:
J. R. R. Tolkien",https://www.superherodb.com/pictures2/portraits/10/100/10849.jpg,12,,2020-08-13 02:40:48.949216,2020-08-13 02:40:48.949216
2142,Savage Dragon,"First Appearance:
-

Publisher:
Image Comics",https://www.superherodb.com/pictures2/portraits/10/100/1117.jpg,12,,2020-08-13 02:40:49.190656,2020-08-13 02:40:49.190656
2143,Scarecrow,"First Appearance:
WORLD'S FINEST COMICS #3 (Fall, 1941)

Publisher:
DC Comics",https://www.superherodb.com/pictures2/portraits/10/100/819.jpg,12,,2020-08-13 02:40:49.467667,2020-08-13 02:40:49.467667
2144,Scarlet Spider,"First Appearance:
Amazing Spider-Man # 149 (as Spider-Clone); Web of Spider-Man # 117 (as Ben Reilly)

Publisher:
Spider-Carnage",https://www.superherodb.com/pictures2/portraits/10/100/174.jpg,12,,2020-08-13 02:40:49.765099,2020-08-13 02:40:49.765099
2145,Scarlet Spider II,"First Appearance:
Web of Spider-Man #119 (December, 1994)

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/1536.jpg,12,,2020-08-13 02:40:50.034588,2020-08-13 02:40:50.034588
2146,Scarlet Witch,"First Appearance:
Uncanny X-Men #4 (March, 1964)

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/444.jpg,12,,2020-08-13 02:40:50.262818,2020-08-13 02:40:50.262818
2147,Scorpia,"First Appearance:
Spider-Man: Power of Terror limited series #2 (1995)

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/1123.jpg,12,,2020-08-13 02:40:50.485786,2020-08-13 02:40:50.485786
2148,Scorpion,"First Appearance:
Amazing Spider-Man #19 (1964)

Publisher:
Venom III",https://www.superherodb.com/pictures2/portraits/10/100/1041.jpg,12,,2020-08-13 02:40:51.123343,2020-08-13 02:40:51.123343
2149,Sebastian Shaw,"First Appearance:
-

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/1482.jpg,12,,2020-08-13 02:40:51.390312,2020-08-13 02:40:51.390312
2150,Sentry,"First Appearance:
Sentry #1 (September, 2000)

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/447.jpg,12,,2020-08-13 02:40:51.655007,2020-08-13 02:40:51.655007
2151,Shadow King,"First Appearance:
X-Men #117 (1979)

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/121.jpg,12,,2020-08-13 02:40:51.880062,2020-08-13 02:40:51.880062
2152,Shadow Lass,"First Appearance:
Adventure Comics #365

Publisher:
DC Comics",https://www.superherodb.com/pictures2/portraits/10/100/1195.jpg,12,,2020-08-13 02:40:52.12212,2020-08-13 02:40:52.12212
2153,Shadowcat,"First Appearance:
X-Men #129 (January, 1980)

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/122.jpg,12,,2020-08-13 02:40:53.288973,2020-08-13 02:40:53.288973
2154,Shang-Chi,"First Appearance:
Special Marvel Edition #15 (December, 1973)

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/454.jpg,12,,2020-08-13 02:40:53.53741,2020-08-13 02:40:53.53741
2155,Shatterstar,"First Appearance:
New Mutants #99

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/124.jpg,12,,2020-08-13 02:40:53.774691,2020-08-13 02:40:53.774691
2156,She-Hulk,"First Appearance:
She-Hulk (Vol. 1) #1

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/125.jpg,12,,2020-08-13 02:40:54.066819,2020-08-13 02:40:54.066819
2132,Robin VI,"First Appearance:
-

Publisher:
DC Comics",https://www.superherodb.com/pictures2/portraits/10/100/10394.jpg,12,296,2020-08-13 02:40:45.423174,2020-08-13 02:44:36.502778
2157,She-Thing,"First Appearance:
Thing #27

Publisher:
Ms Marvel II",https://www.superherodb.com/pictures2/portraits/10/100/461.jpg,12,,2020-08-13 02:40:54.305632,2020-08-13 02:40:54.305632
2158,Shocker,"First Appearance:
Amazing Spider-Man #46

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/19.jpg,12,,2020-08-13 02:40:54.579996,2020-08-13 02:40:54.579996
2159,Shriek,"First Appearance:
-

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/1319.jpg,12,,2020-08-13 02:40:54.843362,2020-08-13 02:40:54.843362
2160,Sif,"First Appearance:
Journey into Mystery #102 (March, 1964)

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/1533.jpg,12,,2020-08-13 02:40:55.700116,2020-08-13 02:40:55.700116
2161,Silk,"First Appearance:
Amazing Spider-Man Vol 3 #4

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/10495.jpg,12,,2020-08-13 02:40:56.390371,2020-08-13 02:40:56.390371
2162,Silk Spectre,"First Appearance:
-

Publisher:
DC Comics",https://www.superherodb.com/pictures2/portraits/10/100/1057.jpg,12,,2020-08-13 02:40:56.638762,2020-08-13 02:40:56.638762
2163,Silk Spectre II,"First Appearance:
-

Publisher:
DC Comics",https://www.superherodb.com/pictures2/portraits/10/100/1058.jpg,12,,2020-08-13 02:40:57.219743,2020-08-13 02:40:57.219743
2164,Silver Surfer,"First Appearance:
Fantastic Four, Vol. 1 #48

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/127.jpg,12,,2020-08-13 02:40:57.462427,2020-08-13 02:40:57.462427
2166,Simon Baz,"First Appearance:
The New 52: FCBD Special Edition #1 (June, 2012)

Publisher:
DC Comics",https://www.superherodb.com/pictures2/portraits/10/100/10649.jpg,12,,2020-08-13 02:40:58.437702,2020-08-13 02:40:58.437702
2168,Siren,"First Appearance:
Aquaman #22 (August, 1965)

Publisher:
DC Comics",https://www.superherodb.com/pictures2/portraits/10/100/1387.jpg,12,,2020-08-13 02:40:58.946211,2020-08-13 02:40:58.946211
2169,Siryn,"First Appearance:
Spider-Woman (first series) #37

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/833.jpg,12,,2020-08-13 02:41:00.304297,2020-08-13 02:41:00.304297
2170,Skaar,"First Appearance:
World War Hulk #5, 2007

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/1341.jpg,12,,2020-08-13 02:41:00.575115,2020-08-13 02:41:00.575115
2171,Snake-Eyes,"First Appearance:
Marvel Team-Up Annual Vol 1 #7 October, 1984

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/10437.jpg,12,,2020-08-13 02:41:00.829887,2020-08-13 02:41:00.829887
2172,Snowbird,"First Appearance:
Uncanny X-Men #120

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/130.jpg,12,,2020-08-13 02:41:01.071675,2020-08-13 02:41:01.071675
2173,Sobek,"First Appearance:
52 Week Twenty-Six

Publisher:
DC Comics",https://www.superherodb.com/pictures2/portraits/10/100/1166.jpg,12,,2020-08-13 02:41:01.307279,2020-08-13 02:41:01.307279
2174,Solomon Grundy,"First Appearance:
All-American Comics #61 (October, 1944)

Publisher:
DC Comics",https://www.superherodb.com/pictures2/portraits/10/100/782.jpg,12,,2020-08-13 02:41:01.570478,2020-08-13 02:41:01.570478
2175,Songbird,"First Appearance:
-

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/131.jpg,12,,2020-08-13 02:41:01.863053,2020-08-13 02:41:01.863053
2176,Space Ghost,"First Appearance:
Space Ghost (1966)

Publisher:
DC Comics",https://www.superherodb.com/pictures2/portraits/10/100/1505.jpg,12,,2020-08-13 02:41:02.534551,2020-08-13 02:41:02.534551
2177,Spawn,"First Appearance:
Spawn #1 (May, 1992)

Publisher:
Image Comics",https://www.superherodb.com/pictures2/portraits/10/100/842.jpg,12,,2020-08-13 02:41:03.279776,2020-08-13 02:41:03.279776
2178,Spectre,"First Appearance:
More Fun Comics #52 (February, 1940)

Publisher:
Aztar",https://www.superherodb.com/pictures2/portraits/10/100/784.jpg,12,,2020-08-13 02:41:03.970154,2020-08-13 02:41:03.970154
2179,Speedball,"First Appearance:
Amazing Spider-Man Annual #22, (chronologically) Speedball #1

Publisher:
Penance II",https://www.superherodb.com/pictures2/portraits/10/100/132.jpg,12,,2020-08-13 02:41:04.581601,2020-08-13 02:41:04.581601
2180,Speedy,"First Appearance:
Arrow (TV Series) - ""Pilot""

Publisher:
DC Comics",https://www.superherodb.com/pictures2/portraits/10/100/10558.jpg,12,,2020-08-13 02:41:04.84574,2020-08-13 02:41:04.84574
2181,Speedy,"First Appearance:
-

Publisher:
Arsenal",https://www.superherodb.com/pictures2/portraits/10/100/1015.jpg,12,,2020-08-13 02:41:05.104246,2020-08-13 02:41:05.104246
2182,Spider-Carnage,"First Appearance:
-

Publisher:
Scarlet Spider",https://www.superherodb.com/pictures2/portraits/10/100/957.jpg,12,,2020-08-13 02:41:05.373326,2020-08-13 02:41:05.373326
2183,Spider-Girl,"First Appearance:
What If? Vol 2 #105 (February, 1998)

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/480.jpg,12,,2020-08-13 02:41:06.012924,2020-08-13 02:41:06.012924
2184,Spider-Gwen,"First Appearance:
Edge of Spider-Verse #2

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/10507.jpg,12,,2020-08-13 02:41:06.735236,2020-08-13 02:41:06.735236
2185,Spider-Man,"First Appearance:
Amazing Fantasy #15

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/133.jpg,12,,2020-08-13 02:41:07.015913,2020-08-13 02:41:07.015913
2186,Spider-Man,"First Appearance:
Amazing Spider-Man #365 (August, 1992)

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/479.jpg,12,,2020-08-13 02:41:07.249546,2020-08-13 02:41:07.249546
2187,Spider-Man,"First Appearance:
Ultimate Comics Fallout #4 (October, 2011)

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/10647.jpg,12,,2020-08-13 02:41:07.984813,2020-08-13 02:41:07.984813
2188,Spider-Woman,"First Appearance:
Marvel Spotlight #32 (February, 1977)

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/481.jpg,12,,2020-08-13 02:41:08.270472,2020-08-13 02:41:08.270472
2189,Spider-Woman II,"First Appearance:
-

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/483.jpg,12,,2020-08-13 02:41:08.515814,2020-08-13 02:41:08.515814
2190,Spider-Woman III,"First Appearance:
(cameo) Spectacular Spider-Man #263 (1998); (full) Amazing Spider-Man #441 (1998)

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/482.jpg,12,,2020-08-13 02:41:08.750232,2020-08-13 02:41:08.750232
2191,Spider-Woman IV,"First Appearance:
Amazing Spider-Man Volume 2 #5 (# 446)

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/883.jpg,12,,2020-08-13 02:41:09.499109,2020-08-13 02:41:09.499109
2192,Spock,"First Appearance:
Star Trek S01E01: The Man Trap

Publisher:
Star Trek",https://www.superherodb.com/pictures2/portraits/10/100/10566.jpg,12,,2020-08-13 02:41:10.335777,2020-08-13 02:41:10.335777
2193,Spyke,"First Appearance:
""Speed & Spyke"" (December 9, 2000)

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/1455.jpg,12,,2020-08-13 02:41:10.612926,2020-08-13 02:41:10.612926
2195,Stardust,"First Appearance:
-

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/1052.jpg,12,,2020-08-13 02:41:12.296946,2020-08-13 02:41:12.296946
2196,Starfire,"First Appearance:
DC Comics Presents #26 (October, 1980)

Publisher:
DC Comics",https://www.superherodb.com/pictures2/portraits/10/100/786.jpg,12,,2020-08-13 02:41:12.565609,2020-08-13 02:41:12.565609
2197,Stargirl,"First Appearance:
Stars and S.T.R.I.P.E. #0 (July, 1999)

Publisher:
DC Comics",https://www.superherodb.com/pictures2/portraits/10/100/1326.jpg,12,,2020-08-13 02:41:12.81616,2020-08-13 02:41:12.81616
2198,Static,"First Appearance:
Static #1 (June, 1993)

Publisher:
DC Comics",https://www.superherodb.com/pictures2/portraits/10/100/1471.jpg,12,,2020-08-13 02:41:13.682153,2020-08-13 02:41:13.682153
2199,Steel,"First Appearance:
Adventures of Superman #500 (1993)

Publisher:
DC Comics",https://www.superherodb.com/pictures2/portraits/10/100/1383.jpg,12,,2020-08-13 02:41:13.922897,2020-08-13 02:41:13.922897
2200,Stephanie Powell,"First Appearance:
No Ordinary Family S01E01 (2010)

Publisher:
ABC Studios",https://www.superherodb.com/pictures2/portraits/10/100/1355.jpg,12,,2020-08-13 02:41:14.517458,2020-08-13 02:41:14.517458
2201,Steppenwolf,"First Appearance:
The New Gods #7

Publisher:
DC Comics",https://www.superherodb.com/pictures2/portraits/10/100/10653.jpg,12,,2020-08-13 02:41:14.778385,2020-08-13 02:41:14.778385
2202,Storm,"First Appearance:
Giant-Size X-Men #1 (May, 1975)

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/135.jpg,12,,2020-08-13 02:41:15.566452,2020-08-13 02:41:15.566452
2203,Sunspot,"First Appearance:
Marvel Graphic Novel #4 (October, 1982)

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/138.jpg,12,,2020-08-13 02:41:16.880938,2020-08-13 02:41:16.880938
2204,Superboy,"First Appearance:
Adventures of Superman #500 (June, 1993)

Publisher:
DC Comics",https://www.superherodb.com/pictures2/portraits/10/100/789.jpg,12,,2020-08-13 02:41:17.690323,2020-08-13 02:41:17.690323
2205,Superboy-Prime,"First Appearance:
DC Comics Presents #87 (November, 1985)

Publisher:
DC Comics",https://www.superherodb.com/pictures2/portraits/10/100/1535.jpg,12,,2020-08-13 02:41:18.372686,2020-08-13 02:41:18.372686
2206,Supergirl,"First Appearance:
Superman/Batman #8 (May, 2004)

Publisher:
DC Comics",https://www.superherodb.com/pictures2/portraits/10/100/790.jpg,12,,2020-08-13 02:41:18.611797,2020-08-13 02:41:18.611797
2207,Superman,"First Appearance:
ACTION COMICS #1

Publisher:
Superman Prime One-Million",https://www.superherodb.com/pictures2/portraits/10/100/791.jpg,12,,2020-08-13 02:41:19.329264,2020-08-13 02:41:19.329264
2208,Swamp Thing,"First Appearance:
Swamp Thing #1 (November, 1972)

Publisher:
DC Comics",https://www.superherodb.com/pictures2/portraits/10/100/792.jpg,12,,2020-08-13 02:41:19.611667,2020-08-13 02:41:19.611667
2209,Swarm,"First Appearance:
Champions #14 (July, 1977)

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/10428.jpg,12,,2020-08-13 02:41:19.877998,2020-08-13 02:41:19.877998
2210,Sylar,"First Appearance:
-

Publisher:
NBC - Heroes",https://www.superherodb.com/pictures2/portraits/10/100/953.jpg,12,,2020-08-13 02:41:20.558046,2020-08-13 02:41:20.558046
2211,Synch,"First Appearance:
X-Men #36 (1994)

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/175.jpg,12,,2020-08-13 02:41:21.172027,2020-08-13 02:41:21.172027
2212,T-1000,"First Appearance:
Terminator 2: Judgment Day

Publisher:
Dark Horse Comics",https://www.superherodb.com/pictures2/portraits/10/100/10411.jpg,12,,2020-08-13 02:41:21.50492,2020-08-13 02:41:21.50492
2213,T-800,"First Appearance:
The Terminator (1984)

Publisher:
Dark Horse Comics",https://www.superherodb.com/pictures2/portraits/10/100/10409.jpg,12,,2020-08-13 02:41:22.216406,2020-08-13 02:41:22.216406
2214,T-850,"First Appearance:
Terminator 3: Rise of the Machines (2003)

Publisher:
Dark Horse Comics",https://www.superherodb.com/pictures2/portraits/10/100/10410.jpg,12,,2020-08-13 02:41:22.473811,2020-08-13 02:41:22.473811
2215,T-X,"First Appearance:
-

Publisher:
Dark Horse Comics",https://www.superherodb.com/pictures2/portraits/10/100/10412.jpg,12,,2020-08-13 02:41:22.750169,2020-08-13 02:41:22.750169
2216,Taskmaster,"First Appearance:
Avengers #195

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/21.jpg,12,,2020-08-13 02:41:22.983496,2020-08-13 02:41:22.983496
2217,Tempest,"First Appearance:
New X-Men #118 (November, 2001)

Publisher:
Angel Salvadore",https://www.superherodb.com/pictures2/portraits/10/100/1407.jpg,12,,2020-08-13 02:41:23.220746,2020-08-13 02:41:23.220746
2218,Thanos,"First Appearance:
Iron Man #55

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/1305.jpg,12,,2020-08-13 02:41:23.469806,2020-08-13 02:41:23.469806
2219,The Cape,"First Appearance:
The Cape S01E01 (2011)

Publisher:
null",https://www.superherodb.com/pictures2/portraits/10/100/1375.jpg,12,,2020-08-13 02:41:24.247005,2020-08-13 02:41:24.247005
2220,The Comedian,"First Appearance:
Watchmen #1 (September, 1986)

Publisher:
DC Comics",https://www.superherodb.com/pictures2/portraits/10/100/1062.jpg,12,,2020-08-13 02:41:24.520394,2020-08-13 02:41:24.520394
2221,Thing,"First Appearance:
Fantastic Four #1 (November, 1961)

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/139.jpg,12,,2020-08-13 02:41:25.178864,2020-08-13 02:41:25.178864
2223,Thor Girl,"First Appearance:
Thor, Volume 2, #22; (as Thor Girl) Thor, Volume 2, #33

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/1296.jpg,12,,2020-08-13 02:41:25.712884,2020-08-13 02:41:25.712884
2224,Thunderbird,"First Appearance:
Giant-Size X-Men #1 (1975)

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/611.jpg,12,,2020-08-13 02:41:25.946893,2020-08-13 02:41:25.946893
2225,Thunderbird III,"First Appearance:
-

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/141.jpg,12,,2020-08-13 02:41:26.816234,2020-08-13 02:41:26.816234
2226,Thunderstrike,"First Appearance:
(as Masterson) Thor #391; (as Thor) Thor #432; (as Thunderstrike) Thunderstrike #1

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/177.jpg,12,,2020-08-13 02:41:27.0565,2020-08-13 02:41:27.0565
2227,Thundra,"First Appearance:
Fantastic Four #129 (December, 1972)

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/508.jpg,12,,2020-08-13 02:41:27.290265,2020-08-13 02:41:27.290265
2228,Tiger Shark,"First Appearance:
Sub-Mariner #5 (September, 1968)

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/10047.jpg,12,,2020-08-13 02:41:27.539327,2020-08-13 02:41:27.539327
2229,Tigra,"First Appearance:
The Cat #1

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/42.jpg,12,,2020-08-13 02:41:27.798505,2020-08-13 02:41:27.798505
2230,Tinkerer,"First Appearance:
Amazing Spider-Man #2 (1963)

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/1036.jpg,12,,2020-08-13 02:41:28.047848,2020-08-13 02:41:28.047848
2231,Titan,"First Appearance:
-

Publisher:
HarperCollins",https://www.superherodb.com/pictures2/portraits/10/100/1154.jpg,12,,2020-08-13 02:41:28.282269,2020-08-13 02:41:28.282269
2232,Toad,"First Appearance:
X-Men #4 (March, 1964)

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/1125.jpg,12,,2020-08-13 02:41:28.524057,2020-08-13 02:41:28.524057
2233,Toxin,"First Appearance:
Venom vs. Carnage #1 (2004)

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/848.jpg,12,,2020-08-13 02:41:28.771302,2020-08-13 02:41:28.771302
2234,Toxin,"First Appearance:
Venom Vol 2 #17

Publisher:
Anti-Venom",https://www.superherodb.com/pictures2/portraits/10/100/10494.jpg,12,,2020-08-13 02:41:29.024674,2020-08-13 02:41:29.024674
2235,Tracy Strauss,"First Appearance:
-

Publisher:
NBC - Heroes",https://www.superherodb.com/pictures2/portraits/10/100/1312.jpg,12,,2020-08-13 02:41:29.266834,2020-08-13 02:41:29.266834
2236,Trickster,"First Appearance:
Flash #113 (July, 1960)

Publisher:
DC Comics",https://www.superherodb.com/pictures2/portraits/10/100/1468.jpg,12,,2020-08-13 02:41:29.523031,2020-08-13 02:41:29.523031
2237,Trigon,"First Appearance:
New Teen Titans #5 (March, 1981)

Publisher:
DC Comics",https://www.superherodb.com/pictures2/portraits/10/100/10703.jpg,12,,2020-08-13 02:41:29.765476,2020-08-13 02:41:29.765476
2238,Triplicate Girl,"First Appearance:
Teen Titans/Legion Special #1

Publisher:
DC Comics",https://www.superherodb.com/pictures2/portraits/10/100/1185.jpg,12,,2020-08-13 02:41:30.445378,2020-08-13 02:41:30.445378
2239,Triton,"First Appearance:
Fantastic Four #45 (December, 1965)

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/513.jpg,12,,2020-08-13 02:41:30.702765,2020-08-13 02:41:30.702765
2240,Two-Face,"First Appearance:
-

Publisher:
DC Comics",https://www.superherodb.com/pictures2/portraits/10/100/802.jpg,12,,2020-08-13 02:41:31.430004,2020-08-13 02:41:31.430004
2241,Ultragirl,"First Appearance:
-

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/1295.jpg,12,,2020-08-13 02:41:32.104622,2020-08-13 02:41:32.104622
2242,Ultron,"First Appearance:
Avengers #54 (July, 1968)

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/1339.jpg,12,,2020-08-13 02:41:32.379343,2020-08-13 02:41:32.379343
2243,Utgard-Loki,"First Appearance:
-

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/1484.jpg,12,,2020-08-13 02:41:33.046833,2020-08-13 02:41:33.046833
2244,Valerie Hart,"First Appearance:
Team Epic Episode 101

Publisher:
Team Epic TV",https://www.superherodb.com/pictures2/portraits/10/100/1004.jpg,12,,2020-08-13 02:41:33.903845,2020-08-13 02:41:33.903845
2245,Valkyrie,"First Appearance:
(Enchantress in Valkyrie's form) AVENGERS #87, (Samantha Parrington in Valkyrie's form) INCREDIBLE HULK #142, (Brunnhilde in Barbara Norriss's body) DEFENDERS #3, (Brunnhilde in her own body) DEFENDERS #109

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/147.jpg,12,,2020-08-13 02:41:35.125587,2020-08-13 02:41:35.125587
2246,Vanisher,"First Appearance:
X-Men (Vol 1) #2

Publisher:
Marvel Comics",https://www.superherodb.com/pictures2/portraits/10/100/1105.jpg,12,,2020-08-13 02:41:35.379319,2020-08-13 02:41:35.379319
2247,Vegeta,"First Appearance:
Dragon Ball #17

Publisher:
Shueisha",https://www.superherodb.com/pictures2/portraits/10/100/1206.jpg,12,,2020-08-13 02:41:35.648551,2020-08-13 02:41:35.648551
2248,Venom,"First Appearance:
(as alien costume) Secret Wars #8, (behind the scenes) Web of Spider-Man #18, (actual appearance) Amazing Spider-Man #300

Publisher:
Anti-Venom",https://www.superherodb.com/pictures2/portraits/10/100/22.jpg,12,,2020-08-13 02:41:35.902863,2020-08-13 02:41:35.902863
2250,Venom III,"First Appearance:
(As Gargan) Amazing Spider-Man #19 (1964); (as Scorpion) Amazing Spider-Man #20 (1965); (as Venom) Marvel Knights: Spider-Man #10 (2005)

Publisher:
Scorpion",https://www.superherodb.com/pictures2/portraits/10/100/1042.jpg,12,,2020-08-13 02:41:36.817686,2020-08-13 02:41:36.817686
